IssuerName,SecurityId
PG Electroplast Limited,PGEL.NS
Lesha Industries Limited,LESHAIND.NS
SETUBANDHAN INFRASTRUCTURE LIMITED,SETUINFRA.NS
RDB Rasayans Limited,RDBRL.NS
TIJARIA POLYPIPES LIMITED,TIJARIA.NS
Onelife Capital Advisors Ltd,ONELIFECAP.NS
FLEXITUFF VENTURES INTERNATIONAL LIMITED,FLEXITUFF.NS
Ujaas Energy Limited,UEL.NS
Triveni Turbine Limited,TRITURBINE.NS
Indo Thai Securities Limited,INDOTHAI.NS
Essar Shipping Ltd,ESSARSHPNG.NS
APL Apollo Tubes Limited,APLAPOLLO.NS
GPT Infraprojects limited,GPTINFRA.NS
Fervent Synergies Limited,FERVENTSYN.NS
THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT.NS
Tera Software Ltd.,TERASOFT.NS
PMC Fincorp Limited,PMCFIN.NS
Futuristic Solutions Ltd.,FUTSOL.NS
Alliance Integrated Metaliks Limited,AIML.NS
RHI MAGNESITA INDIA LIMITED,RHIM.NS
Multi Commodity Exchange of India Ltd,MCX.NS
Pyxis Finvest Limited,PYXISFIN.NS
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,SCHNEIDER.NS
Olympic Cards Limited,OLPCL.NS
NBCC (India) Limited,NBCC.NS
MT EDUCARE LIMITED,MTEDUCARE.NS
Hexa Tradex Limited,HEXATRADEX.NS
Maxheights Infrastructure Limited,MAXHEIGHTS.NS
Tribhovandas Bhimji Zaveri Limited,TBZ.NS
Vardhman Special Steels Ltd,VSSL.NS
Speciality Restaurants Limited,SPECIALITY.NS
Lypsa Gems & Jewellery Limited,LYPSAGEMS.NS
RATTANINDIA ENTERPRISES LIMITED,RTNINDIA.NS
Sampann Utpadan India Limited,SAMPANN.NS
JTL INDUSTRIES LIMITED,JTLIND.NS
ADVANCE METERING TECHNOLOGY LIMITED,AMTL.NS
North Eastern Carrying Corporation Limited,NECCLTD.NS
WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL.NS
Jupiter Infomedia Limited,JUPITERIN.NS
VINAYAK POLYCON INTERNATIONAL LIMITED,VINAYAKPOL.NS
Jointeca Education Solutions Limited,JOINTECAED.NS
Ducon Infratechnologies Limited,DUCON.NS
PROZONE REALTY LIMITED,PROZONER.NS
SRG Housing Finance Limited,SRGHFL.NS
Comfort Commotrade Limited,COMCL.NS
SHANTI GURU INDUSTRIES LIMITED,SHANTIGURU.NS
CASPIAN CORPORATE SERVICES LIMITED,CASPIAN.NS
Aerpace Industries Limited,AERPACE.NS
VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG.NS
ZUARI AGRO CHEMICALS LIMITED,ZUARI.NS
Steel Exchange India Ltd.,STEELXIND.NS
Trio Mercantile & Trading Limited,TRIOMERC.NS
Cigniti Technologies Ltd,CIGNITITEC.NS
CARE Ratings Limited,CARERATING.NS
PC JEWELLER LIMITED,PCJEWELLER.NS
INDUS TOWERS LIMITED,INDUSTOWER.NS
COVIDH TECHNOLOGIES LIMITED,COVIDH.NS
V-Mart Retail Limited,VMART.NS
NIBE LIMITED,NIBE.NS
Mukta Agriculture Limited,MUKTA.NS
Mystic Electronics Limited,MYSTICELE.NS
COMFORT FINCAP LIMITED,COMFINCAP.NS
SBI Mutual Fund,SBISENSEX.NS
Bothra Metals & Alloys Limited,BMAL.NS
Repco Home Finance Limited,REPCOHOME.NS
LAKHOTIA POLYESTERS (INDIA) LIMITED,LAKHOTIA.NS
GCM Securities Limited,GCMSECU.NS
NRB INDUSTRIAL BEARINGS LIMITED,NIBL.NS
Prime Capital Market Limited,PRIMECAPM.NS
KIFS Financial Services Ltd,KIFS.NS
Sreeleathers Limited,SREEL.NS
Sharda Motor Industries Ltd,SHARDAMOTR.NS
Binny Mills Limited,BINNYMILLS.NS
S V Global Mill Limited,SVGLOBAL.NS
SDC TECHMEDIA LIMITED,SDC.NS
Just Dial Limited,JUSTDIAL.NS
ObjectOne Information Systems Ltd,OONE.NS
India Finsec Limited,IFINSEC.NS
BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA.NS
AMPVOLTS LIMITED,AMPVOLTS.NS
Khoobsurat Ltd.,KHOOBSURAT.NS
ORIENT CEMENT LIMITED,ORIENTCEM.NS
Aditya Birla Fashion and Retail Limited,ABFRL.NS
Sammaan Capital Limited,SAMMAANCAP.NS
Money Masters Leasing & Finance Limited,MMLF.NS
Alacrity Securities Limited,ALSL.NS
GCM Commodity & Derivatives Limited,GCMCOMM.NS
Integra Essentia Limited,ESSENTIA.NS
JULIEN AGRO INFRATECH LIMITED,JULIEN.NS
Tiger Logistics (India) Limited,TIGERLOGS.NS
JK Agri Genetics Limited,JKAGRI.NS
NOVELIX PHARMACEUTICALS LIMITED,NOVELIX.NS
PVV Infra Limited,PVVINFRA.NS
VCU Data Management Limited,VCU.NS
IND Renewable Energy Ltd,INDRENEW.NS
SRG FINGROW FINANCE LIMITED,SRGFFL.NS
Amrapali Capital and Finance Services Limited,ACFSL.NS
STELLAR CAPITAL SERVICES LIMITED,STELLAR.NS
JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST.NS
Yuranus Infrastructure Ltd,YURANUS.NS
Motilal Oswal Mutual Fund,MOM100.NS
CAPTAIN POLYPLAST LIMITED,CPL.NS
ICICI Prudential Mutual Fund,NIFTYIETF.NS
ICICI Prudential Mutual Fund,NIF100IETF.NS
Arnold Holdings Ltd,ARNOLD.NS
Sunil Healthcare Limited,SUNLOC.NS
Suyog Telematics Limited,SUYOG.NS
Nath Biogene India Ltd.,NATHBIOGEN.NS
Agri-Tech India Ltd.,AGRITECH.NS
CHEMTECH INDUSTRIAL VALVES LIMITED,CHEMTECH.NS
Nippon India Mutual Fund,NIF100BEES.NS
Denis Chem Lab Limited,DENISCHEM.NS
Polymac Thermoformers Limited,POLYMAC.NS
Unishire Urban Infra Limited,UNISHIRE.NS
LAXMIPATI ENGINEERING WORKS LIMITED,LAXMIPATI.NS
LADDU GOPAL ONLINE SERVICES LIMITED,LADDU.NS
Kotak Mahindra Mutual Fund,NIFTY1.NS
SHREE HANUMAN SUGAR & INDUSTRIES LTD.,HANSUGAR.NS
Kiran Vyapar Limited,KIRANVYPAR.NS
B.C. Power Controls Limited,BCP.NS
Karnimata Cold Storage Limited,KCSL.NS
RACE ECO CHAIN LIMITED,RACE.NS
Mangalam Industrial Finance Limited,MANGIND.NS
VIJI FINANCE LIMITED,VIJIFIN.NS
PHOENIX TOWNSHIP LIMITED,PHOENIXTN.NS
RAUNAQ INTERNATIONAL LIMITED,RAUNAQ.NS
INFRONICS SYSTEMS LIMITED,INFRONICS.NS
Nippon India Mutual Fund,CPSEETF.NS
Haria Apparels Limited,HARIAAPL.NS
SHRI VASUPRADA PLANTATIONS LIMITED,VASUPRADA.NS
R&B Denims Limited,RNBDENIMS.NS
SHARP INVESTMENTS LTD,SHARPINV.NS
Wonderla Holidays Limited,WONDERLA.NS
Response Informatics Limited,RESPONSINF.NS
GCM Capital Advisors Limited,GCMCAPI.NS
A.F. Enterprises Limited,AFEL.NS
INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE.NS
WEST LEISURE RESORTS LIMITED,WESTLEIRES.NS
Nam Securities Ltd.,NAM.NS
MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD,METSL.NS
Jackson Investments Limited,JACKSON.NS
MONEYBOXX FINANCE LIMITED,MONEYBOXX.NS
Worth Investment & Trading Co Limited,WORTH.NS
Quasar India Limited,QUASAR.NS
Thirani Projects Limited,TPROJECT.NS
Amarnath Securities Ltd.,AMARSEC.NS
Capital Trade Links Limited,CTL.NS
Tarini International Limited,TARINI.NS
SHIVAMSHREE BUSINESSES LIMITED,SBL.NS
YAAN ENTERPRISES LIMITED,YAANENT.NS
Omansh Enterprises Limited,OMANSH.NS
ANNVRRIDHHI VENTURES LIMITED,ANVRDHI.NS
Ramchandra Leasing & Finance Limited,RLFL.NS
GoldCoin Health Foods Limited,GOLDCOINHF.NS
Bansal Roofing Products Limited,BRPL.NS
Arman Holdings Limited,ARMAN.NS
Skipper Limited,SKIPPER.NS
SMT ENGINEERING LIMITED,SMTEL.NS
James Warren Tea Limited,JAMESWARREN.NS
Vistar Amar Limited,VISTARAMAR.NS
Gulf Oil Lubricants India Limited,GULFOILLUB.NS
Fruition Venture Limited,FRUTION.NS
Triveni Enterprises Limited,TRIVENIENT.NS
Bhanderi Infracon Limited,BHANDERI.NS
ZINEMA MEDIA AND ENTERTAINMENT LIMITED,ZINEMA.NS
CEMANTIC INFRA-TECH LIMITED,CEMAINFRA.NS
TTI Enterprise Limited,TTIENT.NS
Vishal Fabrics Limited,VISHAL.NS
TOYAM SPORTS LIMITED,TOYAMSL.NS
Gajanan Securities Services Ltd.,GAJANANSEC.NS
Unison Metals Ltd,UNISON.NS
Real Touch Finance Limited,RTFL.NS
Vasundhara Rasayans Ltd.,VRL.NS
SNOWMAN LOGISTICS LIMITED,SNOWMAN.NS
QGO FINANCE LIMITED,QGO.NS
Purshottam Investofin Limited,PURSHOTTAM.NS
HIND COMMERCE LIMITED,HCLTD.NS
Sharda Cropchem Limited,SHARDACROP.NS
Sirohia & Sons Limited,SIROHIA.NS
Meghna Infracon Infrastructure Limited,MIIL.NS
City Online Services Limited,CITYONLINE.NS
Nippon India Mutual Fund,SENSEXBEES.NS
SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO.NS
Ultracab (India) Limited,ULTRACAB.NS
Rajasthan Cylinders & Containers Limited,RCCL.NS
Econo Trade (India) Limited,ETIL.NS
Atishay Limited,ATISHAY.NS
Sangam Finserv Limited,SANGAMFIN.NS
Dhabriya Polywood Limited,DHABRIYA.NS
Aryaman Capital Markets Limited,ARYACAPM.NS
PDS LIMITED,PDSL.NS
HANMAN FIT LIMITED,HANMAN.NS
Vibrant Global Capital Limited,VGCL.NS
CEINSYS TECH LIMITED,CEINSYSTECH.NS
PANABYTE TECHNOLOGIES LIMITED,PANABYTE.NS
Mudunuru Limited,MUDUNURU.NS
JLA Infraville Shoppers Limited,JSHL.NS
Crane Infrastructure Limited,CRANEINFRA.NS
Niyogin Fintech Limited,NIYOGIN.NS
ASIA CAPITAL LIMITED,ASIACAP.NS
Kalyan Capitals Limited,KALYANCAP.NS
Citizen Infoline Ltd.,CIL.NS
Goenka Business & Finance Limited,GBFL.NS
Gilada Finance & Investments Ltd.,GILADAFINS.NS
JET SOLAR LIMITED,JETSOLAR.NS
Shree Ajit Pulp And Paper Ltd,SAPPL.NS
Captain Pipes Limited,CAPPIPES.NS
KAIZEN AGRO INFRABUILD LIMITED,KAIZENAGRO.NS
JMJ Fintech Limited,JMJFIN.NS
INTELLECT DESIGN ARENA LIMITED,INTELLECT.NS
Monte Carlo Fashions Limited,MONTECARLO.NS
Jeevan Scientific Technology Limited,JSTL.NS
Indo Cotspin Limited,ICL.NS
Scintilla Commercial & Credit Limited,SCC.NS
PANAFIC INDUSTRIALS LTD,PANAFIC.NS
My Money Securities Ltd.,MYMONEY.NS
SRI AMARNATH FINANCE LIMITED,AMARNATH.NS
Continental Securities Limited,CSL.NS
NEXUS SURGICAL AND MEDICARE LIMITED,NEXUSSURGL.NS
SELLWIN TRADERS LIMITED,SELLWIN.NS
Galada Finance Limited,GALADAFIN.NS
Emerald Finance Limited,EMERALD.NS
M. K. Exim (India) Ltd.,MKEXIM.NS
MAGELLANIC CLOUD LIMITED,MCLOUD.NS
Octal Credit Capital Ltd.,OCTAL.NS
Mihika Industries Ltd.,MIHIKA.NS
Kanchi Karpooram Ltd.,KANCHI.NS
Dhunseri Tea & Industries Ltd,DTIL.NS
Vani Commercials Limited,VANICOM.NS
SKYLINE VENTURES INDIA LIMITED,SKILVEN.NS
VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE.NS
Raghuvansh Agrofarms Limited,RAFL.NS
COSYN Limited,COSYN.NS
SOFCOM SYSTEMS LIMITED,SOFCOM.NS
Naturite Agro Products Limited,NAPL.NS
Karnavati Finance Limited,KARNAVATI.NS
Abhishek Finlease limited,ABHIFIN.NS
Mercantile Ventures Limited,MERCANTILE.NS
Sonal Mercantile Limited,SONAL.NS
Abhinav Leasing & Finance Limited,ALFL.NS
GENUS PAPER & BOARDS LIMITED,GENUSPAPER.NS
Minda Corporation Limited,MINDACORP.NS
Mercury Laboratories Limited,MERCURYLAB.NS
Concord Drugs Limited,CONCORD.NS
WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI.NS
Shree Securities Ltd.,SHREESEC.NS
Greenlam Industries Ltd,GREENLAM.NS
TALBROS ENGINEERING LIMITED,TALBROSENG.NS
Sar Auto Products Limited,SAPL.NS
JAYATMA ENTERPRISES LIMITED,JAYATMA.NS
PTC Industries Ltd.,PTCIL.NS
CHENNAI FERROUS INDUSTRIES LIMITED,CHENFERRO.NS
Megri Soft Limited,MEGRISOFT.NS
GITA RENEWABLE ENERGY LIMITED,GITARENEW.NS
Kalpa Commercial Limited,KALPACOMME.NS
Ortel Communications Limited,ORTEL.NS
Neil Industries Ltd.,NEIL.NS
STAR HOUSING FINANCE LIMITED,STARHFL.NS
Beekay Steel Industries Ltd.,BEEKAY.NS
SSPN Finance Limited,SSPNFIN.NS
SBI Mutual Fund,SETFBSE100.NS
Fraser And Company Limited,FRASER.NS
Tirupati Tyres Ltd.,TTIL.NS
GANESHA ECOVERSE LIMITED,GANVERSE.NS
AGI Infra Limited,AGIIL.NS
Manaksia Steels Limited,MANAKSTEEL.NS
Manaksia Aluminium Company Ltd,MANAKALUCO.NS
Manaksia Coated Metals & Industries Ltd,MANAKCOAT.NS
IMAGICAAWORLD ENTERTAINMENT LIMITED,IMAGICAA.NS
Inox Wind Limited,INOXWIND.NS
Rajputana Investment and Finance Ltd.,RAJPUTANA.NS
Consecutive Investments & Trading Company Limited,CITL.NS
UR SUGAR INDUSTRIES LIMITED,URSUGAR.NS
Filtra Consultants and Engineers Limited,FILTRA.NS
Athena Constructions Limited,ATHCON.NS
Northlink Fiscal And Capital Services Ltd.,NORTHLINK.NS
SHESHADRI INDUSTRIES LIMITED,SHESHAINDS.NS
SAB INDUSTRIES LIMITED,SAB.NS
Paul Merchants Ltd.,PML.NS
ALAN SCOTT ENTERPRISES LIMITED,ALANSCOTT.NS
O. P. Chains Limited,OPCHAINS.NS
Sujala Trading & Holdings Ltd.,SUJALA.NS
VRL Logistics Limited,VRLLOG.NS
Jain Marmo Industries Ltd.,JAINMARMO.NS
Bangalore Fort Farms Limited,BFFL.NS
Palco Metals Limited,PALCO.NS
Bodhtree Consulting Limited,BODHTREE.NS
V B INDUSTRIES LIMITED,VBIND.NS
Sarvottam Finvest Limited,SARVOTTAM.NS
MEP Infrastructure Developers Limited,MEP.NS
Wardwizard Foods and Beverages Limited,WARDWIZFBL.NS
UFO Moviez India Limited,UFO.NS
PANTH INFINITY LIMITED,PANTH.NS
Shivalik Rasayan Ltd.,SHIVALIK.NS
Integrated Capital Services Ltd,ICSL.NS
PNC Infratech Limited,PNCINFRA.NS
Arfin India Limited,ARFIN.NS
Virat Leasing Limited,VLL.NS
Helpage Finlease Ltd.,HELPAGE.NS
BLUEGOD ENTERTAINMENT LIMITED,BLUEGOD.NS
Hawa Engineers ltd.,HAWAENG.NS
Authum Investment & Infrastructure Limited,AIIL.NS
Adhbhut Infrastructure Ltd.,ADHBHUTIN.NS
Decillion Finance Ltd.,DFL.NS
POCL ENTERPRISES LTD,POEL.NS
Amba Enterprises Ltd.,AEL.NS
SG FINSERVE LIMITED,SGFIN.NS
SATIA INDUSTRIES LIMITED,SATIA.NS
GENOMIC VALLEY BIOTECH LIMITED,GVBL.NS
GARMENT MANTRA LIFESTYLE LIMITED,GARMNTMNTR.NS
Srestha Finvest Limited,SRESTHA.NS
Saumya Consultants Ltd.,SAUMYA.NS
MAURIA UDYOG LIMITED,MUL.NS
Mishka Exim Limited,MISHKA.NS
Sportking India Ltd.,SPORTKING.NS
GROWINGTON VENTURES INDIA LIMITED,GROWINGTON.NS
HCKK Ventures Limited,HCKKVENTURE.NS
RUDRA GLOBAL INFRA PRODUCTS LIMITED,RUDRA.NS
Loyal Equipments Limited,LOYAL.NS
Gala Global Products Limited,GGPL.NS
Chemiesynth (Vapi) Limited,CHEMIESYNT.NS
Balkrishna Paper Mills Ltd,BALKRISHNA.NS
Shyam Century Ferrous Limited,SHYAMCENT.NS
Surya India Limited,SURYAINDIA.NS
Adani Energy Solutions Limited,ADANIENSOL.NS
STAR DELTA TRANSFORMERS LIMITED,STARDELTA.NS
Amrapali Fincap Limited,AMRAFIN.NS
SAMSRITA LABS LIMITED,SAMSRITA.NS
Syngene International Limited,SYNGENE.NS
PECOS Hotels And Pubs Limited,PECOS.NS
Mangalam Seeds Limited,MSL.NS
Kaya Limited,KAYA.NS
Alstone Textiles (India) Limited,ALSTONE.NS
Symbiox Investment & Trading Co. Ltd.,SYMBIOX.NS
ORTIN GLOBAL LIMITED,ORTINGLOBE.NS
Avi Polymers Ltd.,AVI.NS
Aurum PropTech Limited,AURUM.NS
Oswal Greentech Limited,OSWALGREEN.NS
Vasudhagama Enterprises Limited,VASUDHAGAM.NS
SUNRAKSHAKK INDUSTRIES INDIA LIMITED,SUNRAKSHAK.NS
Arvind SmartSpaces Limited,ARVSMART.NS
Power Mech Projects Limited,POWERMECH.NS
Rama Steel Tubes Limited,RAMASTEEL.NS
THINKINK PICTUREZ LIMITED,THINKINK.NS
UTI Mutual Fund,UTISENSETF.NS
UTI Mutual Fund,UTINIFTETF.NS
Universal Autofoundry Limited,UNIAUTO.NS
VETO SWITCHGEARS AND CABLES LIMITED,VETO.NS
Navkar Corporation Limited,NAVKARCORP.NS
Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK.NS
Gujarat Gas Limited,GUJGASLTD.NS
WAAREE TECHNOLOGIES LIMITED,WAAREE.NS
Sadbhav Infrastructure Project Limited,SADBHIN.NS
P. B. Films Limited,PBFL.NS
SAL AUTOMOTIVE LIMITED,SALAUTO.NS
POLYSPIN EXPORTS LIMITED,POLYSPIN.NS
Pritika Auto Industries Limited,PRITIKAUTO.NS
Soni Medicare Limited,SML.NS
Mahaveer Infoway Limited,MAHAVEER.NS
Krishna Capital And Securities Limited,KRISHNACAP.NS
Acme Resources Limited,ACME.NS
Kabra Commercial Limited,KCL.NS
Vishal Bearings Limited,VISHALBL.NS
Bella Casa Fashion & Retail Limited,BELLACASA.NS
MALLCOM (INDIA) LTD.,MALLCOM.NS
Patdiam Jewellery Limited,PJL.NS
Naksh Precious Metals Limited,NAKSH.NS
SATIN CREDITCARE NETWORK LIMITED,SATIN.NS
Decorous Investment and Trading Co. Ltd.,DITCO.NS
Swagtam Trading & Services Limited,SWAGTAM.NS
Generic Engineering Construction and Projects Limited,GENCON.NS
Kuber Udyog Limited,KUBERJI.NS
NEERAJ PAPER MARKETING LIMITED,NEERAJ.NS
Tejnaksh Healthcare Limited,TEJNAKSH.NS
Brilliant Portfolios Ltd.,BRIPORT.NS
Richfield Financial Services Ltd.,RFSL.NS
Coffee Day Enterprises Limited,COFFEEDAY.NS
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS
InterGlobe Aviation Limited,INDIGO.NS
IGC Industries Limited,IGCIL.NS
S H Kelkar and Company Limited,SHK.NS
ARYAVAN ENTERPRISE LIMITED,ARYAVAN.NS
Typhoon Financial Services Limited,TFSL.NS
PANORAMA STUDIOS INTERNATIONAL LIMITED,PANORAMA.NS
Shree Ganesh Biotech (India) Limited,SHREEGANES.NS
GTV Engineering Limited,GTV.NS
LIC Mutual Fund,LICNETFN50.NS
LIC Mutual Fund,LICNETFSEN.NS
Tirupati Fin-Lease Ltd.,TFLL.NS
Garbi Finvest Limited,GARBIFIN.NS
Smart Finsec Limited,SMARTFIN.NS
Rajkot Investment Trust Limited,RAJKOTINV.NS
Adcon Capital Services Limited,ADCON.NS
Quint Digital Limited,QUINT.NS
HDFC Mutual Fund,HDFCNIFTY.NS
HDFC Mutual Fund,HDFCSENSEX.NS
Uday Jewellery Industries Limited.,UDAYJEW.NS
SATTVA SUKUN LIFECARE LIMITED,SATTVASUKU.NS
Navigant Corporate Advisors Limited,NAVIGANT.NS
Grovy India Limited,GROVY.NS
Alkem Laboratories Limited,ALKEM.NS
Dr. Lal Pathlabs Limited,LALPATHLAB.NS
Suncare Traders Limited,SCTL.NS
Creative Castings Limited,CREATIVE.NS
AAYUSH WELLNESS LIMITED,AAYUSH.NS
ELITECON INTERNATIONAL LIMITED,ELITECON.NS
LUX Industries Limited,LUXIND.NS
Valley Magnesite Company Limited,VALLEY.NS
Abhishek Infraventures Limited,ABHIINFRA.NS
Apoorva Leasing Finance & Investment Company Limited,APOORVA.NS
AGRIBIO SPIRITS LIMITED,AGRIBIO.NS
Narayana Hrudayalaya Limited,NH.NS
F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,FMEC.NS
Deep Diamond India Limited,DDIL.NS
Abhijit Trading Co. Ltd.,ABHIJIT.NS
REMEDIUM LIFECARE LIMITED,REMLIFE.NS
AARNAV FASHIONS LIMITED,AARNAV.NS
Sunshine Capital Ltd.,SCL.NS
SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL.NS
Shivansh Finserv Limited,SHIVA.NS
Mishtann Foods Limited,MISHTANN.NS
Delta Industrial Resources Limited,DELTA.NS
CREDENT GLOBAL FINANCE LIMITED,CGFL.NS
Kotia Enterprises Limited,KEL.NS
Blue Cloud Softech Solutions Limited,BLUECLOUDS.NS
KANORIA ENERGY AND INFRASTRUCTURE LIMITED,KEIL.NS
BCL Enterprises Limited,BCLENTERPR.NS
Precision Camshafts Limited,PRECAM.NS
TeamLease Services Limited,TEAMLEASE.NS
VIKRAM KAMATS HOSPITALITY LIMITED,KAMATS.NS
BEST AGROLIFE LIMITED,BESTAGRO.NS
ACE MEN ENGG WORKS LIMITED,ACEMEN.NS
BFL Asset Finvest Limited,BFLAFL.NS
RGF Capital Markets Limited,RGF.NS
Radhagobind Commercial Limited,RCL.NS
Quick Heal Technologies Limited,QUICKHEAL.NS
Kapil Raj Finance Ltd.,KAPILRAJ.NS
Ganga Pharmaceuticals Limited,GANGAPHARM.NS
dynamic Archistructures Limited,DAL.NS
LUCENT INDUSTRIES LIMITED,LUCENT.NS
Shivkamal Impex Limited,SHIVKAMAL.NS
K.P. Energy Limited,KPEL.NS
REAL GROWTH CORPORATION LIMITED,RGCORP.NS
INTERACTIVE FINANCIAL SERVICES LIMITED,IFINSER.NS
HILIKS TECHNOLOGIES LIMITED,HILIKS.NS
HYPERSOFT TECHNOLOGIES LIMITED,HYPERSOFT.NS
Gokul Agro Resources Ltd,GOKULAGRO.NS
Fredun Pharmaceuticals Limited,FREDUN.NS
Simbhaoli Sugars Ltd,SIMBHALS.NS
Relicab Cable Manufacturing Limited,RELICAB.NS
Vantage Knowledge Academy Limited,VKAL.NS
MODERN ENGINEERING AND PROJECTS LIMITED,MEAPL.NS
Mega Nirman & Industries Limited,MNIL.NS
Darjeeling Ropeway Company Limited,DARJEELING.NS
Advik Capital Limited,ADVIKCA.NS
LIC Mutual Fund,LICNFNHGP.NS
Pudumjee Paper Products Limited,PDMJEPAPER.NS
HealthCare Global Enterprises Limited,HCG.NS
Khemani Distributors & Marketing Limited,KDML.NS
Umiya Tubes Limited,UMIYA.NS
Bharat Wire Ropes Limited,BHARATWIRE.NS
CHD Chemicals Limited,CHDCHEM.NS
INFIBEAM AVENUES LIMITED,INFIBEAM.NS
LE LAVOIR LIMITED,LELAVOIR.NS
Mudra Financial Services Ltd.,MUDRA.NS
Balgopal Commercial limited,BALGOPAL.NS
Superior Finlease Limited,SUPERIOR.NS
RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL.NS
Franklin Leasing and Finance Limited,FRANKLIN.NS
Lancer Container Lines Limited,LANCER.NS
NINtec Systems Limited,NINSYS.NS
Halder Venture Limited,HALDER.NS
Thyrocare Technologies Limited,THYROCARE.NS
Bajaj Healthcare Limited,BAJAJHCARE.NS
RSD Finance Limited,RSDFIN.NS
Crompton Greaves Consumer Electricals Limited,CROMPTON.NS
Pilani Investment And Industries Corporation Limited,PILANIINVS.NS
Darshan Orna Limited,DARSHANORNA.NS
Parag Milk Foods Limited,PARAGMILK.NS
Madhav Infra Projects Limited,MADHAVIPL.NS
Shalimar Agencies Limited,SAGL.NS
Svarnim Trade Udyog Limited,SNIM.NS
NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT.NS
Shanti Educational Initiatives Limited,SEIL.NS
LIKHAMI CONSULTING LIMITED,LIKHAMI.NS
Medico Intercontinental Limited,MIL.NS
Yash Chemex Limited,YASHCHEM.NS
ICICI Prudential Mutual Fund,NV20IETF.NS
Bazel International Limited,BAZELINTER.NS
JINDAL LEASEFIN LIMITED,JLL.NS
TAAL Enterprises Limited,TAALENT.NS
Mahanagar Gas Limited,MGL.NS
Zeal Aqua Limited,ZEAL.NS
Quess Corp Limited,QUESS.NS
DIGJAM LIMITED,DIGJAMLMTD.NS
ICICI Prudential Mutual Fund,MIDSELIETF.NS
HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,HUIL.NS
Titaanium Ten Enterprise Limited,TITAANIUM.NS
Commercial Syn Bags Limited,COMSYN.NS
CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL.NS
LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG.NS
Kwality Pharmaceuticals Limited,KPL.NS
LTIMindtree Limited,LTIM.NS
EAST WEST FREIGHT CARRIERS LTD,EASTWEST.NS
Aditya Birla Sun Life Mutual Fund,BSLSENETFG.NS
COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS.NS
Advanced Enzyme Technologies Limited,ADVENZYMES.NS
Ladam Affortable Housing Limited,LAHL.NS
Dilip Buildcon Limited,DBL.NS
S.P. Apparels Limited,SPAL.NS
Bigbloc Construction Limited,BIGBLOC.NS
Golden Crest Education & Services Limited,GOLDENCREST.NS
ECS Biztech Limited,ECS.NS
RBL Bank Limited,RBLBANK.NS
AMS POLYMERS LIMITED,AMS.NS
Shiva Granito Export Limited,SHIVAEXPO.NS
BLS International Services Ltd,BLS.NS
Mitsu Chem Plast Limited,MITSU.NS
Sprayking Limited,SPRAYKING.NS
Dhatre Udyog Limited,DHATRE.NS
Sab Events & Governance Now Media Limited,SABEVENTS.NS
Riddhi Steel and Tube Limited,RSTL.NS
TV VISION LIMITED,TVVISION.NS
GAMCO LIMITED,GAMCO.NS
TIAAN CONSUMER LIMITED,TIAANC.NS
L&T Technology Services Limited,LTTS.NS
G N A Axles Limited,GNA.NS
Radhika Jeweltech Limited,RADHIKAJWE.NS
Sabrimala Industries India Limited,SIIL.NS
ICICI Prudential Life Insurance Company Limited,ICICIPRULI.NS
ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL.NS
ARC Finance Limited,ARCFIN.NS
HPL Electric & Power Limited,HPL.NS
Sagarsoft (India) Limited,SAGARSOFT.NS
DRA CONSULTANTS LIMITED,DRA.NS
Valiant Organics Limited,VALIANTORG.NS
ADITYA CONSUMER MARKETING LIMITED,ACML.NS
Shashijit Infraprojects Limited,SHASHIJIT.NS
Bindal Exports Limited,BINDALEXPO.NS
Mewar Hi-Tech Engineering Limited,MHEL.NS
Diksat Transworld Limited,DIKSAT.NS
Endurance Technologies Limited,ENDURANCE.NS
Bandhan Mutual Fund,IDFSENSEXE.NS
Purple Entertainment Limited,PURPLE.NS
Supra Pacific Financial Services Limited,SUPRAPFSL.NS
PNB Housing Finance Limited,PNBHOUSING.NS
SOUTHERN INFOCONSULTANTS LIMITED,SOUTHERNIN.NS
REGENCY FINCORP LIMITED,REGENCY.NS
